market_ID,product_ID,prices,shares,x,satellite,wired,w
562,1,2.6246116016584518,0.3689608374551267,0.07037618105901565,1.0,0.0,0.016904611538608068
563,1,4.568006308368076,0.015234563716430588,0.08932989789300055,1.0,0.0,2.5461500681280294
564,1,3.2464570382697207,0.05438914569591581,1.5638963389510767,1.0,0.0,2.4650631058066392
565,1,2.7110293923979416,0.08845235135582347,0.8500325284405493,1.0,0.0,0.5730005388610833
566,1,2.4810598275563907,0.14866550890986477,1.090026552177645,1.0,0.0,0.37841676880911707
567,1,2.428509300931421,0.13699494458101358,0.24534173618249247,1.0,0.0,0.1711381966224358
568,1,2.655357347302836,0.14556702456405382,0.7566246887914754,1.0,0.0,0.8545796426263086
569,1,2.423519762440323,0.3678584627842759,0.5837951387337311,1.0,0.0,0.09256286636898699
570,1,2.503416190252003,0.19101706911491328,0.8626625879965204,1.0,0.0,0.8136084825894632
571,1,2.3561996330993322,0.44471125165956155,0.8237470693162028,1.0,0.0,0.38759023271378357
572,1,2.4371398126002846,0.31799991056723037,0.25850207844095957,1.0,0.0,0.1337825045818439
573,1,2.720179782233059,0.1950415785934094,0.6982586977635423,1.0,0.0,1.058729701077931
574,1,3.232619949411897,0.08527441193188944,0.2949416936805317,1.0,0.0,1.7853761979767038
575,1,2.6357568903041013,0.27748002615776984,1.621172816823724,1.0,0.0,0.5970282312511472
576,1,2.4280388370447206,0.29728891682304537,1.3959871419794914,1.0,0.0,0.2509650143237214
577,1,2.5104510165974268,0.196578166179753,0.1990572757070473,1.0,0.0,0.44832389301644776
578,1,2.427259259036424,0.21382808107289283,1.4334504365594238,1.0,0.0,0.5976998938411033
579,1,2.4294682021684206,0.3087329999826933,0.3574385879315232,1.0,0.0,0.009011181490015233
580,1,2.8555416781530907,0.15738699337651582,0.1670887516411555,1.0,0.0,1.2426460466753577
581,1,2.563971501475516,0.2180894861438991,0.0660156122464078,1.0,0.0,0.5699712074200584
582,1,2.265609390767823,0.2873333859154186,0.6712158180304314,1.0,0.0,0.10318224998265561
583,1,3.1145455094643193,0.5245351965366873,0.44771795893522265,1.0,0.0,0.04334391954046741
584,1,2.6836113113887565,0.25736931380942557,0.41830913181219787,1.0,0.0,0.20886427462093
585,1,2.884179845465721,0.13970650453651878,0.8238013136420611,1.0,0.0,0.766493313202052
586,1,3.0498545970728426,0.020211278702601834,0.5950284442398853,1.0,0.0,1.6291470026505603
587,1,3.0597265437763426,0.12652057010657464,0.7192760959041681,1.0,0.0,0.7382759829264884
588,1,2.690678964091998,0.33391485521675157,1.3738594981018706,1.0,0.0,0.28892903312720614
589,1,2.6996149364728024,0.0882107149306153,0.8140900008151175,1.0,0.0,0.8825018709935032
590,1,2.964857893168322,0.45684818208825345,1.9679087316548898,1.0,0.0,0.004836733982137368
591,1,2.7470109880263482,0.05527659731958401,0.12336129098272622,1.0,0.0,1.1240790087010886
592,1,2.5673510587585526,0.07943619565798431,0.9503959316561965,1.0,0.0,0.8436466498716141
593,1,2.639830366423247,0.13654719611204685,0.16645382853247678,1.0,0.0,1.1511826529802993
594,1,2.8299014644738447,0.1295940790298842,1.5231725117579176,1.0,0.0,1.0007908738534375
595,1,2.7013494349452634,0.3356119667403316,1.37989766499607,1.0,0.0,0.3240826206388115
596,1,3.058147926084592,0.18375361543387334,0.17438827477098004,1.0,0.0,0.38323509767897845
597,1,2.847650423631397,0.18710563914696038,1.3044099180609274,1.0,0.0,1.0949029697728954
598,1,2.647713943501544,0.021629798816851717,0.2806055625641126,1.0,0.0,1.3717768901607152
599,1,2.644262959064199,0.09671399635415834,0.49046186601420727,1.0,0.0,0.43602747007687587
600,1,2.4558909467352477,0.10878043363399797,0.7713979732809183,1.0,0.0,0.48233460088271324
1,2,2.6837951705735215,0.34867603115170426,1.9668281775425671,1.0,0.0,0.02031115315870844
2,2,2.546752044368776,0.06672359754096735,1.4400024079956035,1.0,0.0,1.3817564800488833
3,2,2.9899375099932834,0.41351051620956975,1.4610914615907389,1.0,0.0,0.388996536794095
4,2,2.7312946636954147,0.41018682219905683,2.0110764727140196,1.0,0.0,0.3622135978591224
5,2,3.01170924116337,0.016564646398669367,0.6969176272144302,1.0,0.0,1.3888962092725032
6,2,2.69650478625541,0.22532544134100066,1.3440841294213735,1.0,0.0,1.0535559957651546
7,2,2.8208120864822654,0.11974071847555519,0.7005518258675435,1.0,0.0,0.38440731604612566
8,2,2.764743971801513,0.1600155861777527,1.3378928301765691,1.0,0.0,1.4815296196990655
9,2,3.3448262062998255,0.1777347161040228,1.7216926386658042,1.0,0.0,1.1579609434016283
10,2,2.7398911773682935,0.3061341695365312,0.9772769179072799,1.0,0.0,1.2556254732550345
11,2,2.509505465890734,0.12167438057681224,0.6806135803942455,1.0,0.0,1.1554694881291423
12,2,2.7480318588568844,0.24111745056005437,0.4218092458782628,1.0,0.0,0.18566585897511934
13,2,2.9220432294408045,0.1143687817716756,0.6436685528028179,1.0,0.0,0.7080410336334969
14,2,2.358769197483574,0.07720150190298364,0.14798966244099038,1.0,0.0,0.6298714722350792
15,2,3.1554893935197983,0.2998637569941895,1.7421255657261854,1.0,0.0,1.4195636334195767
16,2,2.663555799030563,0.10461531835200619,0.1397178761532164,1.0,0.0,0.9644915732166222
17,2,2.5900991698727087,0.11300271404391748,1.3090284157494099,1.0,0.0,0.630836890700055
18,2,3.490214030295086,0.05952641697570981,0.5311548112027799,1.0,0.0,2.3530406656866667
19,2,2.356344626488623,0.05857677799429357,0.3013233263991757,1.0,0.0,1.2337484126052989
20,2,3.3152095516992244,0.03311925218299541,0.1772640015720337,1.0,0.0,1.9478054266235327
21,2,2.5869005695673946,0.3208522546604516,0.9854440895960122,1.0,0.0,0.09205211456379764
22,2,2.4526922620921545,0.15322740620518646,0.7585672828654022,1.0,0.0,0.3759276639808918
23,2,2.9777823969167714,0.16863514083279874,0.9683682215959513,1.0,0.0,1.4940655536888514
24,2,2.373790969383714,0.21637118426840263,0.9258163726270671,1.0,0.0,0.4507608222799197
25,2,2.356469172211021,0.21691924714372815,0.973891699631796,1.0,0.0,0.4133973129584035
26,2,2.6267337766213537,0.23441628144076204,0.34334142206552104,1.0,0.0,0.5615786186920374
27,2,3.5515344159134594,0.0035483977750769163,0.01022786622749949,1.0,0.0,2.6214596680774296
28,2,2.9360553588737766,0.3170811260780388,0.7508471988512023,1.0,0.0,1.0664907076842671
29,2,3.2506781114054375,0.26100344046572166,2.526619719473831,1.0,0.0,1.217976180287745
30,2,2.547456404775521,0.1384260481802379,0.8392028116134023,1.0,0.0,0.10521640313015411
31,2,2.7286750402364497,0.2691869932773937,0.4200657650820797,1.0,0.0,0.18528409449167374
32,2,2.879457128527845,0.030828076254475135,0.007172260797446322,1.0,0.0,1.7266289109715476
33,2,2.3059747411946434,0.06167636547382185,0.39500611595326013,1.0,0.0,0.6151994081739535
34,2,2.6670916099975335,0.07594065026949351,1.4869293520293896,1.0,0.0,0.6056905038458933
35,2,3.079633514182687,0.1566410349005237,0.15697921399831238,1.0,0.0,0.625455001907683
36,2,2.295342697328624,0.13875201851490515,0.2658972205232583,1.0,0.0,0.4259121414252226
37,2,2.3751244339988116,0.2484706136357282,0.13797884583308148,1.0,0.0,0.5474559687962185
38,2,2.454721289034092,0.2060205115240392,0.6474840916439962,1.0,0.0,0.35764611498941157
39,2,2.7681090835597564,0.3914635510110064,1.678211442063006,1.0,0.0,0.48648074261212176
40,2,2.6154143569379578,0.1290517589160622,0.3005098636462561,1.0,0.0,0.07997236987968172
41,2,2.0667996514237563,0.31946477524428746,1.0185437687937147,1.0,0.0,0.013948468771934732
42,2,2.7377301593637586,0.0579747658680418,0.4256482829415873,1.0,0.0,1.0704681833444285
43,2,2.926104666487776,0.08033385352923658,1.149928116331876,1.0,0.0,2.0666129664510744
44,2,2.209154367812483,0.166932446563959,0.5217727982874076,1.0,0.0,0.019483148112561577
45,2,2.7406829635325356,0.18186719823863243,1.340923042762983,1.0,0.0,1.2347629833660452
46,2,2.154423786252305,0.04411164345999768,0.4797566603148255,1.0,0.0,0.73149944479309
47,2,2.3192762875340276,0.31943973705682305,1.9697952289226002,1.0,0.0,0.045626028174350505
48,2,3.3766457613215146,0.23160573022167533,1.2318492754642572,1.0,0.0,1.8788015194727645
49,2,3.095340815860766,0.2930748489047406,1.4007296850249955,1.0,0.0,0.29787916862903835
50,2,3.2570763902298823,0.03792344993211437,0.05387194153573094,1.0,0.0,2.069412739290355
51,2,2.667641628045055,0.18821768983724269,1.2746378421495865,1.0,0.0,0.5505439727657865
52,2,2.4449663163183786,0.14123122359843232,0.03780205009167691,1.0,0.0,0.07511044325795717
53,2,2.966765937804837,0.018037167014565765,0.4018350649904629,1.0,0.0,1.094140603761145
54,2,4.168833839654219,0.014859417531050198,0.9217653136171965,1.0,0.0,2.606379409354792
55,2,2.7353194099232923,0.4252754719487693,1.394284678123091,1.0,0.0,0.033958551117937594
56,2,3.162178701822957,0.3578486740038746,1.805745564034066,1.0,0.0,1.0195673611975955
57,2,2.9431145337305917,0.030337780378354117,0.0810716917432669,1.0,0.0,1.083576869529823
58,2,3.415753543849805,0.5620939660830417,0.6481823217744599,1.0,0.0,0.7791118663747207
59,2,2.3839138832261306,0.16046647795234065,0.3158258633747328,1.0,0.0,0.6774942460965
60,2,3.406432766799912,0.04679536694823765,0.038588025178897645,1.0,0.0,1.758160179141175
61,2,2.4274379640732393,0.2719991645600034,0.9243656632381857,1.0,0.0,0.2748447824731501
62,2,2.0923221354578514,0.1657347139622988,0.8036949564477199,1.0,0.0,0.234377263760224
63,2,2.1447459383012877,0.06832804212868147,0.1064609428946718,1.0,0.0,0.42555276976217465
64,2,2.5495721426649003,0.29243307077169317,0.13290974710566897,1.0,0.0,0.3350732143384952
65,2,2.6575762859379624,0.2737496635692539,0.546168967513984,1.0,0.0,0.20989031978168818
66,2,3.1124603774796835,0.10370834027286294,0.5198349833955993,1.0,0.0,0.6310042840082558
67,2,2.8182967139315536,0.07475272107291228,1.2065164033474935,1.0,0.0,0.3434494208806125
68,2,2.561518764681292,0.19451332102842492,0.3055043231999356,1.0,0.0,1.1536738836471403
69,2,2.5748804385030164,0.239119280575494,1.502772763034651,1.0,0.0,0.02269095698387626
70,2,2.390441664024547,0.17111146963126508,1.080876200587734,1.0,0.0,0.613317965399042
71,2,2.8365597706969456,0.07942681821305433,0.3092902010778259,1.0,0.0,0.9293337150812618
72,2,2.7718714902349006,0.2724542038325586,0.6676506297671355,1.0,0.0,1.95912141900052
73,2,3.487921180901152,0.017466041417145594,1.2329140958000238,1.0,0.0,2.5151261356316823
74,2,2.7305516433986363,0.2059461123982251,0.14270216402830016,1.0,0.0,0.5736953979069945
75,2,2.1758816631898643,0.22510379608893435,0.38104554054178585,1.0,0.0,0.09599691406900046
76,2,2.9311914911083923,0.1888255119716667,0.1400680472676234,1.0,0.0,1.976328863749057
77,2,2.7708016982519252,0.01480843272158986,0.3067885934516668,1.0,0.0,1.8130582124441754
78,2,3.0199767153429398,0.13802648542506438,0.5991370064794718,1.0,0.0,1.122351738708748
79,2,3.0477548288465615,0.2861262787070794,1.1585475866446415,1.0,0.0,0.8174352734583367
80,2,2.388931108129589,0.39701476510986733,1.4533517586606695,1.0,0.0,0.21604641680063086
81,2,2.958163871458443,0.45435718231655686,1.5807963963796365,1.0,0.0,0.459228451106352
82,2,3.5943274325581323,0.13697873905716626,0.26644476648392085,1.0,0.0,1.8250962838850044
83,2,2.9020198318206876,0.06439467788687,0.145852034974866,1.0,0.0,0.925673083784278
84,2,2.715908604402241,0.056085518636614984,0.06794000714683102,1.0,0.0,1.3191076441139633
85,2,2.5745445897040593,0.2968433278475485,1.4214010371947488,1.0,0.0,0.26939643283465536
86,2,3.176427458576998,0.0858365127858404,0.29638639157086893,1.0,0.0,0.736400717073908
87,2,2.676215235564326,0.0861798467663304,0.44678973738109384,1.0,0.0,0.8787022858577018
88,2,2.2990307187137953,0.2526863839786513,1.1575990917758736,1.0,0.0,0.7526520085314794
89,2,2.78747819455846,0.2849645890443734,1.6600681149586671,1.0,0.0,0.3115315143243713
90,2,3.766334612940806,0.08955849240492107,2.0419773781947863,1.0,0.0,2.1498213143162137
91,2,2.843991948092726,0.18585285028326437,0.2890437476751361,1.0,0.0,0.7485388313705419
92,2,2.545761508282969,0.3510027004295035,1.0516672488904042,1.0,0.0,0.459419872582126
93,2,2.6836185363399903,0.29013018670690427,0.4290781293299156,1.0,0.0,0.5776399836412469
94,2,2.581538778631386,0.21720659469349604,0.3030949718899308,1.0,0.0,0.35294798612923445
95,2,4.26968672331944,0.0012626850755756514,0.06685425919700073,1.0,0.0,3.9178130439558214
96,2,2.394340165917248,0.27957243078951194,0.8308054867512058,1.0,0.0,0.3593103825364258
97,2,3.1719207374921545,0.0640618714389481,0.8056731229494836,1.0,0.0,1.8294284292468472
98,2,2.4298036698887593,0.20313236179247346,0.6976473887363503,1.0,0.0,0.7536764751588889
99,2,2.4820790237115493,0.14997903153531153,0.4780325810941316,1.0,0.0,1.0319432607023982
100,2,2.6843353989332592,0.09118772253567213,0.669072477027586,1.0,0.0,0.6327952843979471
101,2,2.9332640736958093,0.16492608554982283,1.6871700343587117,1.0,0.0,0.7493340486099314
102,2,2.9461209918034976,0.05274461856880068,0.7006032095345228,1.0,0.0,1.3675516245320705
103,2,2.796185299691744,0.24018507855043666,1.037980479875789,1.0,0.0,0.771888776347225
104,2,3.1261861032906357,0.22672219698654622,1.0733349921014075,1.0,0.0,1.9255045611573318
105,2,2.709613569248946,0.11445121019770504,0.6234459753525323,1.0,0.0,0.8231191168315055
106,2,2.8651660088386217,0.22103448631061096,1.2153946964037285,1.0,0.0,1.1392869757425685
107,2,3.062308901978758,0.030739739358041092,1.2238566059424802,1.0,0.0,1.3124021821071912
108,2,2.6292479406946194,0.3386893302343811,1.8810182666136985,1.0,0.0,0.33159129678418087
109,2,3.105823702565115,0.05936347656331372,0.21465335769084345,1.0,0.0,1.496721846638733
110,2,2.377397721140711,0.28723800297839736,0.2747783364338565,1.0,0.0,0.11615444104188215
111,2,3.1619398130566148,0.04522874822721105,1.1155702952507047,1.0,0.0,1.6893872167507102
112,2,2.812182693854423,0.2719601426658895,2.2282956741348565,1.0,0.0,0.6948167344200757
113,2,4.2838407158080765,0.0031613134214927346,0.23511732168738148,1.0,0.0,1.4759322984339482
114,2,2.541958870870875,0.35355828520134047,1.8706857305825113,1.0,0.0,0.8094240005701203
115,2,2.1420131899573747,0.3640810601786202,0.31562341418088335,1.0,0.0,0.22567059323480135
116,2,3.178087352816399,0.15791450057813416,1.3754497298504438,1.0,0.0,1.5936576573374683
117,2,3.611370104564154,0.026999886303553267,1.3113596540937864,1.0,0.0,1.4519047757468204
118,2,2.530678922033707,0.1392007801024175,0.6112608157161112,1.0,0.0,0.5094262760587098
119,2,2.9265728635567676,0.2106952666881836,0.3976906524693747,1.0,0.0,1.3236712446304455
120,2,2.599508229241856,0.10074072819369936,0.5305696833866664,1.0,0.0,1.1659522669545923
121,2,2.9694564511380577,0.10509870051122826,0.27301694690184464,1.0,0.0,0.8271838990244084
122,2,3.837541142364628,0.08676653124206554,0.6584122393691608,1.0,0.0,2.036208486111592
123,2,2.384699892661711,0.2507235595228066,0.5227707040857859,1.0,0.0,0.24476180286404955
124,2,4.947526200147395,0.009570590056197028,1.0194128917323044,1.0,0.0,2.82769793563854
125,2,3.041319326947643,0.08973090302727005,0.010750923879611853,1.0,0.0,2.0034103601043283
126,2,2.716075447790042,0.06593365286728216,0.19314931504382457,1.0,0.0,0.3150333378532917
127,2,2.371637256771644,0.32091319898978193,0.6462761317886535,1.0,0.0,0.34310015106010433
128,2,2.5092190649821178,0.20529012289413628,0.9587878408536132,1.0,0.0,0.2924683350304625
129,2,2.79176785698818,0.13587086980884522,1.3736722970465183,1.0,0.0,0.7768306163930888
130,2,2.3778471742381115,0.3763274631737405,0.6039842052629045,1.0,0.0,0.5346276242442572
131,2,2.82037654826034,0.15261068815558257,0.33482627871972204,1.0,0.0,0.5075962808018102
132,2,3.08258352615303,0.26820655046541486,0.5831542374465059,1.0,0.0,1.40607073408376
133,2,2.743920496935861,0.09934577011996379,1.294715322454502,1.0,0.0,1.0508731241495248
134,2,2.6498141941044917,0.14833733533987237,0.7009804158414422,1.0,0.0,0.7598202157599612
135,2,3.1621993966948008,0.20310923297120845,1.1188335238226637,1.0,0.0,1.8478655175205538
136,2,2.7701686922563677,0.17201085150735482,1.8283027976861996,1.0,0.0,1.3533080219099218
137,2,3.0641481544753817,0.5509535213927571,1.255005462990947,1.0,0.0,0.3116762763598232
138,2,2.6111590866644425,0.10997192146795275,2.036770467332327,1.0,0.0,1.2052419006683073
139,2,2.741233313762728,0.05787229844532436,0.011902364089819373,1.0,0.0,0.2053241613011166
140,2,3.2261715047564796,0.19531352737216268,0.041606468029220994,1.0,0.0,2.0079878916930274
141,2,2.2941565815605296,0.2472108024338074,0.4233810921762755,1.0,0.0,0.8224771396682914
142,2,2.365969268308887,0.2531467819488776,1.9756472057566155,1.0,0.0,0.8824511827829765
143,2,3.1555529311421218,0.01853885767757275,0.5331792093365496,1.0,0.0,1.2552911396530915
144,2,2.2733456102784215,0.21534225938200377,0.3796730572738475,1.0,0.0,0.21855180970762017
145,2,2.6465443381780744,0.2962598951278468,0.36311747475708833,1.0,0.0,0.11879343143266348
146,2,3.9921042661903425,0.010236355967114209,0.31492114151934386,1.0,0.0,2.308060214280426
147,2,2.130769219316861,0.32070402557172484,0.7683960650167188,1.0,0.0,0.05896989937388662
148,2,2.674448899144399,0.25666575803751757,2.1246855538786384,1.0,0.0,1.294278318858817
149,2,3.2361710551215874,0.009139349976775388,0.18933873062757223,1.0,0.0,2.31571556290624
150,2,2.4668291799423208,0.027471703281348837,0.521387750692084,1.0,0.0,0.9386900370997844
151,2,3.067150281266402,0.15016259688811978,0.3847559778524582,1.0,0.0,1.0516794584310136
152,2,2.868624637354112,0.17646198282572917,1.0025752432538533,1.0,0.0,1.0669539104398802
153,2,2.5992965391581975,0.21216416610106564,0.6113918044172075,1.0,0.0,0.9051611984891884
154,2,2.9674506144161636,0.28098706110587646,1.0845237073876646,1.0,0.0,1.0804025119176688
155,2,2.450066958139413,0.3000448147513754,2.2412555155351432,1.0,0.0,0.19886944605680554
156,2,2.479230363394502,0.22829598471326631,0.20350364461434609,1.0,0.0,0.036294537227945095
157,2,2.3998735380116063,0.19910580752971616,1.7705374120445918,1.0,0.0,0.48518484302324466
158,2,3.1683734615148635,0.3308039226587745,1.5160494410986665,1.0,0.0,0.6670414380009425
159,2,2.553464360317416,0.17180576262034458,0.7558364784372525,1.0,0.0,0.5670367178007946
160,2,2.4794570450220212,0.08659059583071768,0.24665217833459271,1.0,0.0,0.912071207302012
161,2,2.3447403059079623,0.35578759406684435,0.2245365296057582,1.0,0.0,0.10366408650866946
162,2,2.4401027718101584,0.25934910135715195,0.27257313601151417,1.0,0.0,0.29135010034515557
163,2,2.740959052223013,0.38981619217194136,0.19218735828776493,1.0,0.0,0.24521977290454247
164,2,2.700642454646388,0.3770718346690244,1.8887685497405131,1.0,0.0,0.41462950798745624
165,2,2.887925596101943,0.3873964703041755,1.4843923785996056,1.0,0.0,0.6865338100170051
166,2,2.813444275874389,0.03746340488849578,0.11986456322311878,1.0,0.0,0.9360016590087525
167,2,3.330148191770691,0.2843402418552104,1.3393026585888692,1.0,0.0,1.697035146399266
168,2,3.0674692823237777,0.05462219557488054,0.07555142047188637,1.0,0.0,1.8153016437530143
169,2,2.2296129915550154,0.20745843606587974,0.29676649155547047,1.0,0.0,0.055246088321922196
170,2,2.3445583399603223,0.2348423620868021,1.1072434117542045,1.0,0.0,0.10776248341108094
171,2,2.3995313950301442,0.2454589208351043,0.39231174975903554,1.0,0.0,1.2310348300585492
172,2,3.7865697474720257,0.026984524006884288,0.7303868490386689,1.0,0.0,2.56551476484624
173,2,2.5830846013812927,0.23755378710627983,2.108214178337057,1.0,0.0,0.3898352145807426
174,2,2.6880371978719584,0.19787470738673324,0.9019043925575607,1.0,0.0,0.02296254070321757
175,2,2.970691169239943,0.030455694979914457,0.6151430886744951,1.0,0.0,1.7004117096292315
176,2,2.64181979993177,0.18886233863374985,0.6274780757101821,1.0,0.0,0.7991289451294714
177,2,2.819711555532716,0.10351734376577892,0.46975822877768153,1.0,0.0,1.6218165087297167
178,2,2.8643999579991504,0.20449214880461683,0.3030430438317333,1.0,0.0,0.9846587941681825
179,2,3.0852064742921765,0.16557728129013474,0.18426882604253025,1.0,0.0,1.8097171799137861
180,2,2.671396179509654,0.04620517248258361,0.2621309476771601,1.0,0.0,1.0685933161647072
181,2,3.4994061509025283,0.16555582670729369,1.9100084131059019,1.0,0.0,1.9715570718081812
182,2,3.0018300289782993,0.04889075501264695,0.018599146196693738,1.0,0.0,0.7120215998009448
183,2,2.1322378944018867,0.2657206500166305,0.9776103767480839,1.0,0.0,0.3579866379467693
184,2,2.611988877991195,0.3099111377164926,1.7570414346017293,1.0,0.0,0.014897986076880197
185,2,2.606646265820359,0.1402135906976195,0.15151735159385313,1.0,0.0,0.9913921960033559
186,2,2.9089634944275202,0.2296018174308658,1.1800672592322805,1.0,0.0,0.6984278058361547
187,2,2.658255344554165,0.008979140709653267,0.08716074030805829,1.0,0.0,2.1122593796206997
188,2,2.038550979542598,0.05083433170395822,0.27761894710684804,1.0,0.0,0.024601167784402973
189,2,2.586563181184831,0.19237155516512408,0.9584619485851861,1.0,0.0,0.4729887773689081
190,2,3.6872949250781013,0.05454530972369645,1.6622057259060246,1.0,0.0,2.0708250061388718
191,2,2.471346006616845,0.3264998551494065,1.0272365692763794,1.0,0.0,0.22040485678083616
192,2,2.4144753301856,0.41497264619544855,2.34924890155636,1.0,0.0,0.048070043781572
193,2,2.50605605744469,0.12311130928104119,0.08763568755529853,1.0,0.0,0.0922245507471221
194,2,3.022926633718825,0.11802693912778742,0.8633117732505042,1.0,0.0,0.883678252034058
195,2,2.243335075302909,0.1564533268675105,0.14318564395487748,1.0,0.0,0.5349656453875099
196,2,3.141734030906618,0.45214566973768416,1.7227540568422162,1.0,0.0,0.667452833364743
197,2,2.4141063739356063,0.19346707783641737,0.24638118972409204,1.0,0.0,0.44205750028749063
198,2,2.7327468285242933,0.33044372538219435,2.532868876685296,1.0,0.0,0.2224104823429169
199,2,2.588101114136382,0.285395667740668,0.8098817823357717,1.0,0.0,0.12175393358368325
200,2,2.746783420951851,0.3092193860091259,1.040274558797299,1.0,0.0,0.2865388084201077
201,2,2.325964638989006,0.2044019436723483,0.7609114210778959,1.0,0.0,0.3549367589183145
202,2,2.7520053086490357,0.21120866985219403,0.2853104791979403,1.0,0.0,1.3756342763166358
203,2,2.174950136279656,0.08814874729201551,0.1767247062915659,1.0,0.0,0.46093400948926494
204,2,2.7447278593744135,0.23724217475756482,1.4370605974150379,1.0,0.0,1.564005351275697
205,2,2.8843825823012654,0.35814632836379595,0.13864165849004467,1.0,0.0,0.4965091188501326
206,2,3.540679570493853,0.1903316096737334,1.9377922074327947,1.0,0.0,1.242438140359278
207,2,2.8783123262364536,0.5259944149873074,2.1957411898882904,1.0,0.0,0.8214338466741125
208,2,3.026441328928005,0.3845237123034306,2.732841911511671,1.0,0.0,1.3126714868120781
209,2,2.225782201304555,0.09287280595487794,0.6006196159364965,1.0,0.0,0.5383363480824287
210,2,3.0247647239923072,0.04989762307437151,0.3570540141647115,1.0,0.0,1.0376774779350701
211,2,2.7441182599455303,0.14323480433076408,0.9409853192956834,1.0,0.0,0.7007209224964616
212,2,3.0433179220106465,0.330166058979688,0.6756733423767993,1.0,0.0,0.6536887025317795
213,2,2.0582507094635427,0.08175808349172836,0.15114062090237249,1.0,0.0,0.4020022904903456
214,2,3.266909750638316,0.21289624673086532,0.5908185821369928,1.0,0.0,0.8145572825897175
215,2,2.9171398983266306,0.48668922268687664,3.389827280807234,1.0,0.0,0.3908334890485903
216,2,2.9429457472365863,0.0936296561160855,0.998747040809974,1.0,0.0,1.5474951822489824
217,2,3.3596627365383585,0.11162718286736863,0.48894704824896856,1.0,0.0,1.4916499435469113
218,2,2.703044139343074,0.20577568758514755,0.16925124613517342,1.0,0.0,0.36518025469126614
219,2,3.313639636378589,0.12410031909123843,0.06951878538163068,1.0,0.0,1.76653197281671
220,2,2.5783779654157106,0.3857568911490917,0.599601594834312,1.0,0.0,0.2603014173137767
221,2,3.2955586282183984,0.14624857164252814,0.8361328385721314,1.0,0.0,1.201227713930145
222,2,3.116135686058871,0.06972805143509364,0.05959075601997094,1.0,0.0,0.9623804219886272
223,2,2.566923534422313,0.18247481779380204,0.9487465449552807,1.0,0.0,0.4980968933835277
224,2,3.7204609757279936,0.12339071026740259,2.951933342504338,1.0,0.0,1.929594571010443
225,2,3.579592713010111,0.10157509052902162,1.2479442119522866,1.0,0.0,1.4343034318987984
226,2,2.6606279639264043,0.18132754796525,0.5506746325076706,1.0,0.0,0.6180830646489541
227,2,3.1680396015672976,0.18842701363379255,0.39937032652429677,1.0,0.0,0.8793708679628921
228,2,2.698663387304263,0.030974435720670362,0.504441000504878,1.0,0.0,1.1639589284914944
229,2,2.979719571656445,0.0689767186507608,0.19661919943854686,1.0,0.0,1.7800189603302468
230,2,2.47881483729305,0.04388971182723849,0.26860929702713326,1.0,0.0,0.2887943046114555
231,2,2.986595198575535,0.5010137074598272,2.2722078661348464,1.0,0.0,0.3075613859931893
232,2,2.589436071752787,0.09490588548678675,0.30555441729405197,1.0,0.0,0.5226500724443086
233,2,2.818144402522027,0.42759296035185956,1.9052594435050638,1.0,0.0,0.3128391972863888
234,2,2.461404044822645,0.1274558020251031,0.26575572487502125,1.0,0.0,0.6056684984788979
235,2,3.622692719370124,0.006098136498928558,0.2589516531669266,1.0,0.0,1.6559174073335106
236,2,2.928817272901666,0.03805821346467078,0.01831923092709604,1.0,0.0,1.3766075657132837
237,2,4.104102129970658,0.013762326898701993,0.020203477660296155,1.0,0.0,3.053055160475926
238,2,2.6461415597845526,0.39905498826384955,1.8575099133415318,1.0,0.0,0.25421888183004265
239,2,3.130217359408035,0.23582502712346948,1.8135184329688274,1.0,0.0,1.3156183713845455
240,2,2.6413960766273665,0.1999658278202073,0.9512207870929904,1.0,0.0,0.2558780851836319
241,2,3.103001356855332,0.009670402778328528,0.48892222750341413,1.0,0.0,1.8565151895192236
242,2,3.506964382060207,0.07721927428448747,0.3251175035959341,1.0,0.0,1.7923763419407326
243,2,2.3920431056042135,0.06665071774433676,0.7931235636520143,1.0,0.0,0.5130808256332683
244,2,4.056674306370626,0.0035832481808267458,0.1272364065698947,1.0,0.0,3.0491159163237795
245,2,3.0496270430009673,0.25632209967568026,1.5125922679832862,1.0,0.0,0.9876607202122827
246,2,2.2771060404303345,0.08528887698810715,0.02236435523858662,1.0,0.0,0.5598852249032282
247,2,3.026510984269011,0.36432133206712297,0.3774637057382619,1.0,0.0,0.9207372227477253
248,2,2.4244340979239927,0.09396750818008312,1.0996344289550695,1.0,0.0,1.5170240599912854
249,2,2.3408446454817904,0.10173478781592465,0.6981933537002017,1.0,0.0,0.128366311654143
250,2,2.7666753801922113,0.23659640836686252,0.5784898357032853,1.0,0.0,0.5007242106676062
251,2,2.400198939517159,0.2664704087801876,0.6013162216406476,1.0,0.0,0.30191210043639566
252,2,2.636998232580481,0.5156819075141956,2.7568924855646046,1.0,0.0,0.2578053729818541
253,2,2.3798326256061597,0.2319105465089794,0.8151202707871307,1.0,0.0,0.2311147325753783
254,2,2.498311115389199,0.09271730876638852,0.38359482970984804,1.0,0.0,0.3237378656655411
255,2,2.4775368165540237,0.3093317008135906,2.1504470893846506,1.0,0.0,0.7481363561595955
256,2,2.410269211866636,0.11232731213627839,0.1070530718590656,1.0,0.0,0.5364630228824188
